eventType,eventTimestamp,orderID,instrumentID,side,quantity,price,trader,leavesQuantity,assetClass,timeSinceLastUpdate,within15Secs,alert
filled,2015.04.20D15:24:56.277460433,HOR_NSM__oid2095207,FB.OQ,B,22,220,NSM_trader964,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:24:56.514017916,HOR_NSM__oid2094824,FB.OQ,B,6,220.01,NSM_trader960,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:24:58.538352287,HOR_NSM__oid2095589,FB.OQ,S,6,220.03,NSM_trader965,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:24:59.538352287,HOR_NSM__oid2095589,FB.OQ,S,6,220.03,NSM_trader965,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:01.382359473,HOR_NSM__oid2095893,FB.OQ,B,20,220,NSM_trader966,20,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:02.353991599,HOR_NSM__oid2096018,FB.OQ,S,2,220.02,NSM_trader967,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:02.382359473,HOR_NSM__oid2095893,FB.OQ,B,20,220,NSM_trader966,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:02.457901076,HOR_NSM__oid2096045,FB.OQ,S,10,220.04,NSM_trader968,10,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:03.353991599,HOR_NSM__oid2096018,FB.OQ,S,2,220.02,NSM_trader967,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:03.457901076,HOR_NSM__oid2096045,FB.OQ,S,10,220.04,NSM_trader968,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:05.910103481,HOR_NSM__oid2096453,FB.OQ,S,7,220.04,NSM_trader969,7,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:06.910103481,HOR_NSM__oid2096453,FB.OQ,S,7,220.04,NSM_trader969,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:11.305384211,HOR_NSM__oid2096982,FB.OQ,B,20,220,NSM_trader970,20,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:12.048740061,HOR_NSM__oid2097104,FB.OQ,B,6,219.99,NSM_demoTrader,6,EQUITY_EXCHANGE,0D00:00:18.546723962,FALSE,
new,2015.04.20D15:25:12.049210190,HOR_NSM__oid2097119,FB.OQ,S,3,220,NSM_trader972,3,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:12.054079208,HOR_NSM__oid2097140,FB.OQ,B,1,219.97,NSM_trader973,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:12.069404376,HOR_NSM__oid2097157,FB.OQ,B,1,220.01,NSM_trader974,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:12.069578416,HOR_NSM__oid2097172,FB.OQ,S,4,220.05,NSM_trader975,4,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:12.098267123,HOR_NSM__oid2097187,FB.OQ,S,2,220.03,NSM_trader976,2,EQUITY_EXCHANGE,,FALSE,
partiallyFilled,2015.04.20D15:25:12.305384211,HOR_NSM__oid2096982,FB.OQ,B,20,220,NSM_trader970,20,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:12.714297144,HOR_NSM__oid2097258,FB.OQ,B,2,219.98,NSM_trader977,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:13.048740061,HOR_NSM__oid2097104,FB.OQ,B,6,219.99,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:13.049210190,HOR_NSM__oid2097119,FB.OQ,S,3,220,NSM_trader972,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:13.054079208,HOR_NSM__oid2097140,FB.OQ,B,1,219.97,NSM_trader973,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:13.069404376,HOR_NSM__oid2097157,FB.OQ,B,1,220.01,NSM_trader974,0,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:25:13.069578416,HOR_NSM__oid2097172,FB.OQ,S,9,220.05,NSM_trader975,9,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:13.098267123,HOR_NSM__oid2097187,FB.OQ,S,2,220.03,NSM_trader976,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:13.182336111,HOR_NSM__oid2097297,FB.OQ,B,1,220.01,NSM_trader978,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:13.305384211,HOR_NSM__oid2096982,FB.OQ,B,20,220,NSM_trader970,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:13.714297144,HOR_NSM__oid2097258,FB.OQ,B,2,219.98,NSM_trader977,0,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:25:14.069578416,HOR_NSM__oid2097172,FB.OQ,S,14,220.05,NSM_trader975,14,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:14.182336111,HOR_NSM__oid2097297,FB.OQ,B,1,220.01,NSM_trader978,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:15.069578416,HOR_NSM__oid2097172,FB.OQ,S,14,220.05,NSM_trader975,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:21.358865682,HOR_NSM__oid2098272,FB.OQ,B,1,220.01,NSM_trader979,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:22.358865682,HOR_NSM__oid2098272,FB.OQ,B,1,220.01,NSM_trader979,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:26.495202163,HOR_NSM__oid2098873,FB.OQ,S,2,220.05,NSM_trader980,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:26.566067636,HOR_NSM__oid2098888,FB.OQ,B,1,220.03,NSM_trader981,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:27.417105099,HOR_NSM__oid2099031,FB.OQ,B,1,220.03,NSM_trader982,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:27.495202163,HOR_NSM__oid2098873,FB.OQ,S,2,220.05,NSM_trader980,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:27.566067636,HOR_NSM__oid2098888,FB.OQ,B,1,220.03,NSM_trader981,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:28.417105099,HOR_NSM__oid2099031,FB.OQ,B,1,220.03,NSM_trader982,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:33.225627555,HOR_NSM__oid2099671,FB.OQ,S,2,220.06,NSM_trader983,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:34.225627555,HOR_NSM__oid2099671,FB.OQ,S,2,220.06,NSM_trader983,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:39.077953131,HOR_NSM__oid2100107,FB.OQ,S,1,220.07,NSM_trader984,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:40.077953131,HOR_NSM__oid2100107,FB.OQ,S,1,220.07,NSM_trader984,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:40.122068862,HOR_NSM__oid2100268,FB.OQ,B,4,220.06,NSM_trader985,4,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:41.122068862,HOR_NSM__oid2100268,FB.OQ,B,4,220.06,NSM_trader985,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:45.253814511,HOR_NSM__oid2101088,FB.OQ,S,9,220.1,NSM_trader986,9,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:45.496705448,HOR_NSM__oid2101111,FB.OQ,S,8,220.1,NSM_trader987,8,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:45.509374722,HOR_NSM__oid2101175,FB.OQ,S,1,220.12,NSM_trader988,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:45.705466587,HOR_NSM__oid2101264,FB.OQ,B,1,220.1,NSM_trader989,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:46.253814511,HOR_NSM__oid2101088,FB.OQ,S,9,220.1,NSM_trader986,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:46.496705448,HOR_NSM__oid2101111,FB.OQ,S,8,220.1,NSM_trader987,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:46.509374722,HOR_NSM__oid2101175,FB.OQ,S,1,220.12,NSM_trader988,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:46.705466587,HOR_NSM__oid2101264,FB.OQ,B,1,220.1,NSM_trader989,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:51.550042211,HOR_NSM__oid2101846,FB.OQ,B,4,220.1,NSM_trader990,4,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:51.837450328,HOR_NSM__oid2101888,FB.OQ,S,3,220.16,NSM_trader991,3,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:25:52.550042211,HOR_NSM__oid2101846,FB.OQ,B,9,220.1,NSM_trader990,9,EQUITY_EXCHANGE,,FALSE,
partiallyFilled,2015.04.20D15:25:52.550042211,HOR_NSM__oid2101846,FB.OQ,B,4,220.1,NSM_trader990,4,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:52.837450328,HOR_NSM__oid2101888,FB.OQ,S,3,220.16,NSM_trader991,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:53.550042211,HOR_NSM__oid2101846,FB.OQ,B,4,220.1,NSM_trader990,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:53.611910043,HOR_NSM__oid2102318,FB.OQ,B,6,220.1,NSM_trader992,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:25:54.611910043,HOR_NSM__oid2102318,FB.OQ,B,6,220.1,NSM_trader992,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:59.258120315,HOR_NSM__oid2103025,FB.OQ,B,2,220.14,NSM_trader993,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:25:59.649865102,HOR_NSM__oid2103056,FB.OQ,B,2,220.1,NSM_trader994,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:00.258120315,HOR_NSM__oid2103025,FB.OQ,B,2,220.14,NSM_trader993,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:00.649865102,HOR_NSM__oid2103056,FB.OQ,B,2,220.1,NSM_trader994,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:05.793741578,HOR_NSM__oid2103799,FB.OQ,S,6,220.13,NSM_trader995,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:06.793741578,HOR_NSM__oid2103799,FB.OQ,S,6,220.13,NSM_trader995,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:06.993815124,HOR_NSM__oid2103989,FB.OQ,B,3,220.08,NSM_trader996,3,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:07.577866672,HOR_NSM__oid2104189,FB.OQ,S,2,220.13,NSM_trader997,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:07.993815124,HOR_NSM__oid2103989,FB.OQ,B,3,220.08,NSM_trader996,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:08.577866672,HOR_NSM__oid2104189,FB.OQ,S,2,220.13,NSM_trader997,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:10.001998576,HOR_NSM__oid2104533,FB.OQ,B,2,220.11,NSM_trader998,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:10.129535629,HOR_NSM__oid2104588,FB.OQ,B,2,220.12,NSM_trader999,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:10.282030365,HOR_NSM__oid2104606,FB.OQ,S,4,220.19,NSM_trader1000,4,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:11.001998576,HOR_NSM__oid2104533,FB.OQ,B,2,220.11,NSM_trader998,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:11.129535629,HOR_NSM__oid2104588,FB.OQ,B,2,220.12,NSM_trader999,0,EQUITY_EXCHANGE,,FALSE,
partiallyFilled,2015.04.20D15:26:11.282030365,HOR_NSM__oid2104606,FB.OQ,S,4,220.19,NSM_trader1000,4,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:12.282030365,HOR_NSM__oid2104606,FB.OQ,S,4,220.19,NSM_trader1000,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:13.501844570,HOR_NSM__oid2105086,FB.OQ,S,2,220.23,NSM_trader1001,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:13.721713284,HOR_NSM__oid2105111,FB.OQ,B,4,220.2,NSM_trader1002,4,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:14.486285282,HOR_NSM__oid2105150,FB.OQ,S,1,220.24,NSM_trader1003,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:14.501844570,HOR_NSM__oid2105086,FB.OQ,S,2,220.23,NSM_trader1001,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:14.721713284,HOR_NSM__oid2105111,FB.OQ,B,4,220.2,NSM_trader1002,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:14.745607981,HOR_NSM__oid2105211,FB.OQ,B,1,220.21,NSM_trader1004,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:15.138039761,HOR_NSM__oid2105250,FB.OQ,S,2,220.28,NSM_trader1005,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:15.486285282,HOR_NSM__oid2105150,FB.OQ,S,1,220.24,NSM_trader1003,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:15.745607981,HOR_NSM__oid2105211,FB.OQ,B,1,220.21,NSM_trader1004,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:15.812384679,HOR_NSM__oid2105528,FB.OQ,B,1,220.21,NSM_trader1006,1,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:26:16.138039761,HOR_NSM__oid2105250,FB.OQ,S,7,220.28,NSM_trader1005,7,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:16.812384679,HOR_NSM__oid2105528,FB.OQ,B,1,220.21,NSM_trader1006,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:16.914207361,HOR_NSM__oid2105663,FB.OQ,S,2,220.27,NSM_trader1007,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:17.138039761,HOR_NSM__oid2105250,FB.OQ,S,7,220.28,NSM_trader1005,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:17.914207361,HOR_NSM__oid2105663,FB.OQ,S,2,220.27,NSM_trader1007,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:17.970021494,HOR_NSM__oid2105856,FB.OQ,B,1,220.23,NSM_trader1008,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:18.970021494,HOR_NSM__oid2105856,FB.OQ,B,1,220.23,NSM_trader1008,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:20.025604948,HOR_NSM__oid2106117,FB.OQ,B,1,220.25,NSM_trader1009,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:21.025604948,HOR_NSM__oid2106117,FB.OQ,B,1,220.25,NSM_trader1009,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:21.637028331,HOR_NSM__oid2106436,FB.OQ,S,1,220.29,NSM_trader1010,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:22.437761740,HOR_NSM__oid2106506,FB.OQ,B,1,220.27,NSM_trader1011,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:22.637028331,HOR_NSM__oid2106436,FB.OQ,S,1,220.29,NSM_trader1010,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:23.437761740,HOR_NSM__oid2106506,FB.OQ,B,1,220.27,NSM_trader1011,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:25.241936065,HOR_NSM__oid2106937,FB.OQ,S,3,220.31,NSM_trader1012,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:26.241936065,HOR_NSM__oid2106937,FB.OQ,S,3,220.31,NSM_trader1012,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:26.885395265,HOR_NSM__oid2107293,FB.OQ,S,1,220.29,NSM_trader1013,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:27.885395265,HOR_NSM__oid2107293,FB.OQ,S,1,220.29,NSM_trader1013,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:28.118120286,HOR_NSM__oid2107449,FB.OQ,B,3,220.22,NSM_trader1014,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:29.118120286,HOR_NSM__oid2107449,FB.OQ,B,3,220.22,NSM_trader1014,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:31.089525301,HOR_NSM__oid2107946,FB.OQ,S,1,220.26,NSM_trader1015,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:32.089525301,HOR_NSM__oid2107946,FB.OQ,S,1,220.26,NSM_trader1015,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:32.301903648,HOR_NSM__oid2108106,FB.OQ,B,1,220.24,NSM_trader1016,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:33.301903648,HOR_NSM__oid2108106,FB.OQ,B,1,220.24,NSM_trader1016,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:34.722551794,HOR_NSM__oid2108375,FB.OQ,B,1,220.23,NSM_trader1017,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:35.722551794,HOR_NSM__oid2108375,FB.OQ,B,1,220.23,NSM_trader1017,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:37.933234086,HOR_NSM__oid2108760,FB.OQ,B,4,220.22,NSM_trader1018,4,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:38.933234086,HOR_NSM__oid2108760,FB.OQ,B,4,220.22,NSM_trader1018,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:47.181441943,HOR_NSM__oid2109625,FB.OQ,S,2,220.26,NSM_trader1019,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:48.181441943,HOR_NSM__oid2109625,FB.OQ,S,2,220.26,NSM_trader1019,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:50.245778799,HOR_NSM__oid2109898,FB.OQ,S,1,220.22,NSM_trader1020,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:50.254021096,HOR_NSM__oid2109913,FB.OQ,S,1,220.2,NSM_trader1021,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:51.026651823,HOR_NSM__oid2110131,FB.OQ,S,4,220.2,NSM_trader1022,4,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:26:51.245778799,HOR_NSM__oid2109898,FB.OQ,S,6,220.22,NSM_trader1020,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:51.254021096,HOR_NSM__oid2109913,FB.OQ,S,1,220.2,NSM_trader1021,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:52.026651823,HOR_NSM__oid2110131,FB.OQ,S,4,220.2,NSM_trader1022,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:52.245778799,HOR_NSM__oid2109898,FB.OQ,S,6,220.22,NSM_trader1020,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:52.506108990,HOR_NSM__oid2110258,FB.OQ,S,3,220.26,NSM_trader1023,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:53.506108990,HOR_NSM__oid2110258,FB.OQ,S,3,220.26,NSM_trader1023,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:53.750832317,HOR_NSM__oid2110479,FB.OQ,S,1,220.29,NSM_trader1024,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:54.509816800,HOR_NSM__oid2110552,FB.OQ,B,1,220.26,NSM_trader1025,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:54.750832317,HOR_NSM__oid2110479,FB.OQ,S,1,220.29,NSM_trader1024,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:54.957861446,HOR_NSM__oid2110608,FB.OQ,B,1,220.27,NSM_trader1026,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:55.509816800,HOR_NSM__oid2110552,FB.OQ,B,1,220.26,NSM_trader1025,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:26:55.957861446,HOR_NSM__oid2110608,FB.OQ,B,1,220.27,NSM_trader1026,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:59.030114117,HOR_NSM__oid2111293,FB.OQ,B,2,220.29,NSM_trader1027,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:26:59.310145731,HOR_NSM__oid2111347,FB.OQ,S,1,220.36,NSM_trader1028,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:00.030114117,HOR_NSM__oid2111293,FB.OQ,B,2,220.29,NSM_trader1027,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:00.045395270,HOR_NSM__oid2111462,FB.OQ,B,2,220.32,NSM_trader1029,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:00.310145731,HOR_NSM__oid2111347,FB.OQ,S,1,220.36,NSM_trader1028,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:00.334226550,HOR_NSM__oid2111561,FB.OQ,B,2,220.32,NSM_trader1030,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:00.814260325,HOR_NSM__oid2111664,FB.OQ,S,2,220.37,NSM_trader1031,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:00.997172876,HOR_NSM__oid2111761,FB.OQ,S,2,220.37,NSM_trader1032,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:01.045395270,HOR_NSM__oid2111462,FB.OQ,B,2,220.32,NSM_trader1029,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:01.334226550,HOR_NSM__oid2111561,FB.OQ,B,2,220.32,NSM_trader1030,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:01.717768096,HOR_NSM__oid2111933,FB.OQ,S,2,220.37,NSM_trader1033,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:01.814260325,HOR_NSM__oid2111664,FB.OQ,S,2,220.37,NSM_trader1031,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:01.997172876,HOR_NSM__oid2111761,FB.OQ,S,2,220.37,NSM_trader1032,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:02.717768096,HOR_NSM__oid2111933,FB.OQ,S,2,220.37,NSM_trader1033,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:04.114476797,HOR_NSM__oid2112255,FB.OQ,S,3,220.37,NSM_trader1034,3,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:04.834565992,HOR_NSM__oid2112337,FB.OQ,S,1,220.35,NSM_trader1035,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:05.114476797,HOR_NSM__oid2112255,FB.OQ,S,3,220.37,NSM_trader1034,0,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:27:05.834565992,HOR_NSM__oid2112337,FB.OQ,S,6,220.35,NSM_trader1035,6,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:06.641645709,HOR_NSM__oid2112530,FB.OQ,S,3,220.37,NSM_trader1036,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:06.834565992,HOR_NSM__oid2112337,FB.OQ,S,6,220.35,NSM_trader1035,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:07.641645709,HOR_NSM__oid2112530,FB.OQ,S,3,220.37,NSM_trader1036,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:09.153847156,HOR_NSM__oid2112696,FB.OQ,B,2,220.31,NSM_trader1037,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:09.461877899,HOR_NSM__oid2112801,FB.OQ,S,1,220.37,NSM_demoTrader,1,EQUITY_EXCHANGE,0D00:01:57.413137838,FALSE,
new,2015.04.20D15:27:09.897820016,HOR_NSM__oid2112888,FB.OQ,B,1,220.35,NSM_trader1039,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:10.153847156,HOR_NSM__oid2112696,FB.OQ,B,2,220.31,NSM_trader1037,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:10.461877899,HOR_NSM__oid2112801,FB.OQ,S,1,220.37,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:10.509810221,HOR_NSM__oid2113070,FB.OQ,S,2,220.4,NSM_trader1040,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:10.897820016,HOR_NSM__oid2112888,FB.OQ,B,1,220.35,NSM_trader1039,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:11.509810221,HOR_NSM__oid2113070,FB.OQ,S,2,220.4,NSM_trader1040,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:11.857800437,HOR_NSM__oid2113462,FB.OQ,B,2,220.38,NSM_trader1041,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:12.034018013,HOR_NSM__oid2113515,FB.OQ,S,1,220.46,NSM_trader1042,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:12.857800437,HOR_NSM__oid2113462,FB.OQ,B,2,220.38,NSM_trader1041,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:13.034018013,HOR_NSM__oid2113515,FB.OQ,S,1,220.46,NSM_trader1042,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:14.188823633,HOR_NSM__oid2113863,FB.OQ,B,2,220.4,NSM_trader1043,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:14.593128581,HOR_NSM__oid2113923,FB.OQ,S,1,220.45,NSM_trader1044,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:15.188823633,HOR_NSM__oid2113863,FB.OQ,B,2,220.4,NSM_trader1043,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:27:15.505188361,HOR_NSM__oid2114022,FB.OQ,S,1,220.45,NSM_trader1045,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:15.593128581,HOR_NSM__oid2113923,FB.OQ,S,1,220.45,NSM_trader1044,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:27:16.505188361,HOR_NSM__oid2114022,FB.OQ,S,1,220.45,NSM_trader1045,0,EQUITY_EXCHANGE,,FALSE,
